"State","Zip Code","Program","Participants"
"CA","90277","Trainee","2"
"CA","90278","Au Pair","10"
"CA","90278","Teacher","1"
"CA","90278","Trainee","2"
"CA","90290","Au Pair","4"
"CA","90291","Au Pair","10"
"CA","90291","Camp Counselor","1"
"CA","90291","Intern","7"
"CA","90291","Trainee","6"
"CA","90292","Au Pair","6"
"CA","90292","Intern","4"
"CA","90292","Research Scholar","3"
"CA","90292","Short-Term Scholar","4"
"CA","90292","Summer Travel/Work","1"
"CA","90292","Trainee","2"
"CA","90293","Au Pair","1"
"CA","90301","Alien Physician","7"
"CA","90301","Intern","6"
"CA","90301","Trainee","2"
"CA","90302","Au Pair","2"
"CA","90302","Intern","1"
"CA","90305","Au Pair","1"
"CA","90401","Intern","8"
"CA","90401","Research Scholar","1"
"CA","90401","Short-Term Scholar","1"
"CA","90401","Summer Travel/Work","107"
"CA","90401","Trainee","2"
"CA","90402","Au Pair","7"
"CA","90402","Trainee","1"
"CA","90403","Au Pair","2"
"CA","90403","Intern","4"
"CA","90403","Trainee","1"
"CA","90404","Au Pair","3"
"CA","90404","Intern","12"
"CA","90404","Research Scholar","3"
"CA","90404","Trainee","2"
"CA","90405","Au Pair","7"
"CA","90405","Intern","16"
"CA","90405","Student Secondary","1"
"CA","90405","Summer Travel/Work","40"
"CA","90405","Trainee","3"
"CA","90501","Au Pair","3"
"CA","90501","Intern","18"
"CA","90501","Trainee","23"
"CA","90502","Alien Physician","1"
"CA","90502","Intern","26"
"CA","90502","Research Scholar","10"
"CA","90502","Specialist","1"
"CA","90502","Trainee","4"
"CA","90503","Au Pair","4"
"CA","90503","Intern","1"
"CA","90503","Student Secondary","1"
"CA","90503","Trainee","1"
"CA","90504","Au Pair","2"
"CA","90504","Intern","3"
"CA","90505","Camp Counselor","2"
"CA","90505","Intern","1"
"CA","90505","Trainee","1"
"CA","90601","Au Pair","1"
"CA","90601","Intern","2"
"CA","90602","Au Pair","1"
"CA","90605","Student Secondary","2"
"CA","90606","Intern","6"
"CA","90606","Trainee","1"
"CA","90620","Intern","4"
"CA","90620","Student Intern","1"
"CA","90620","Trainee","1"
"CA","90621","Au Pair","1"
"CA","90621","Intern","1"
"CA","90621","Trainee","2"
"CA","90623","Intern","5"
"CA","90623","Student Secondary","1"
"CA","90630","Intern","12"
"CA","90630","Student Secondary","2"
"CA","90630","Trainee","1"
"CA","90631","Au Pair","1"
"CA","90638","Au Pair","2"
"CA","90638","Intern","6"
"CA","90640","Intern","2"
"CA","90640","Trainee","1"
"CA","90650","Au Pair","1"
"CA","90660","Au Pair","1"
"CA","90670","Intern","17"
"CA","90670","Trainee","3"
"CA","90703","Au Pair","2"
"CA","90703","Intern","14"
"CA","90703","Trainee","5"
"CA","90704","Camp Counselor","16"
"CA","90704","Intern","7"
"CA","90704","Summer Travel/Work","19"
"CA","90704","Trainee","3"
"CA","90706","Intern","1"
"CA","90706","Short-Term Scholar","1"
"CA","90713","Au Pair","2"
"CA","90717","Au Pair","1"
"CA","90717","Teacher","5"
"CA","90717","Trainee","1"
"CA","90720","Intern","2"
"CA","90723","Intern","2"
"CA","90723","Trainee","1"
"CA","90731","Au Pair","1"
"CA","90731","Trainee","1"
"CA","90740","Au Pair","1"
"CA","90743","Au Pair","1"
"CA","90745","Intern","11"
"CA","90745","Trainee","3"
"CA","90746","Intern","47"
"CA","90746","Student Intern","4"
"CA","90746","Trainee","5"
"CA","90747","Research Scholar","11"
"CA","90747","Student Bachelors","1"
"CA","90747","Student Non-Degree","37"
"CA","90755","Au Pair","1"
"CA","90755","Intern","1"
"CA","90802","Au Pair","1"
"CA","90802","Trainee","1"
"CA","90803","Au Pair","2"
"CA","90803","Intern","1"
"CA","90804","Student Secondary","1"
"CA","90804","Trainee","1"
"CA","90805","Au Pair","1"
"CA","90805","Intern","1"
"CA","90807","Au Pair","1"
"CA","90807","Trainee","1"
"CA","90808","Au Pair","3"
"CA","90810","Intern","9"
"CA","90810","Trainee","5"
"CA","90814","Au Pair","2"
"CA","90815","Au Pair","1"
"CA","90815","Camp Counselor","2"
"CA","90815","Intern","3"
"CA","90815","Professor","1"
"CA","90815","Research Scholar","33"
"CA","90815","Specialist","1"
"CA","90815","Student Non-Degree","98"
"CA","90840","Professor","2"
"CA","90840","Research Scholar","10"
"CA","90840","Student Masters","1"
"CA","90840","Student Non-Degree","2"
"CA","91001","Au Pair","5"
"CA","91001","Intern","3"
"CA","91006","Au Pair","2"
"CA","91007","Au Pair","1"
"CA","91007","Intern","1"
"CA","91010","Research Scholar","54"
"CA","91010","Short-Term Scholar","3"
"CA","91010","Student Secondary","4"
"CA","91011","Au Pair","8"
"CA","91011","Intern","1"
"CA","91011","Student Secondary","1"
"CA","91016","Intern","2"
"CA","91016","Trainee","5"
"CA","91024","Au Pair","1"
"CA","91030","Au Pair","7"
"CA","91030","Student Secondary","1"
"CA","91042","Au Pair","1"
"CA","91101","Intern","1"
"CA","91101","Research Scholar","2"
"CA","91101","Student Intern","1"
"CA","91103","Professor","1"
"CA","91103","Research Scholar","3"
"CA","91103","Short-Term Scholar","1"
"CA","91103","Trainee","1"
"CA","91105","Au Pair","2"
"CA","91105","Intern","2"
"CA","91105","Research Scholar","5"
"CA","91106","Intern","2"
"CA","91106","Student Non-Degree","1"
"CA","91106","Trainee","1"
"CA","91108","Au Pair","4"
"CA","91108","Short-Term Scholar","28"
"CA","91108","Trainee","1"
"CA","91109","Research Scholar","27"
"CA","91109","Short-Term Scholar","4"
"CA","91125","Intern","1"
"CA","91125","Professor","1"
"CA","91125","Research Scholar","101"
"CA","91125","Short-Term Scholar","19"
"CA","91125","Student Doctorate","4"
"CA","91125","Student Masters","2"
"CA","91125","Student Non-Degree","13"
"CA","91182","Short-Term Scholar","12"
"CA","91201","Au Pair","1"
"CA","91201","Intern","15"
"CA","91201","Teacher","1"
"CA","91201","Trainee","7"
"CA","91202","Au Pair","1"
"CA","91203","Trainee","1"
"CA","91204","Intern","1"
"CA","91205","Student Secondary","1"
"CA","91205","Teacher","1"
"CA","91206","Au Pair","2"
"CA","91207","Au Pair","1"
"CA","91208","Au Pair","1"
"CA","91208","Camp Counselor","7"
"CA","91208","Summer Travel/Work","3"
"CA","91214","Au Pair","2"
"CA","91301","Au Pair","9"
"CA","91301","Camp Counselor","1"
"CA","91301","Trainee","1"
"CA","91302","Au Pair","5"
"CA","91302","Camp Counselor","6"
"CA","91302","Intern","1"
"CA","91302","Trainee","1"
"CA","91303","Intern","1"
"CA","91304","Au Pair","1"
"CA","91306","Au Pair","1"
"CA","91311","Intern","2"
"CA","91311","Trainee","1"
"CA","91316","Au Pair","7"
"CA","91316","Intern","2"
"CA","91316","Trainee","1"
"CA","91320","Au Pair","7"
"CA","91320","Camp Counselor","1"
"CA","91320","Intern","4"
"CA","91320","Student Secondary","4"
"CA","91321","Camp Counselor","1"
"CA","91325","Specialist","1"
"CA","91326","Au Pair","8"
"CA","91330","Research Scholar","7"
"CA","91330","Student Non-Degree","20"
"CA","91331","Intern","1"
"CA","91335","Au Pair","1"
"CA","91342","Au Pair","1"
"CA","91342","Camp Counselor","44"
"CA","91342","Intern","1"
"CA","91342","Summer Travel/Work","14"
"CA","91342","Trainee","1"
"CA","91344","Au Pair","1"
"CA","91350","Au Pair","1"
"CA","91350","Intern","3"
"CA","91350","Student Secondary","1"
"CA","91352","Intern","2"
"CA","91352","Trainee","1"
"CA","91354","Au Pair","5"
"CA","91354","Camp Counselor","1"
"CA","91355","Short-Term Scholar","1"
"CA","91355","Student Masters","1"
"CA","91355","Student Secondary","6"
"CA","91356","Au Pair","2"
"CA","91356","Intern","1"
"CA","91356","Teacher","2"
"CA","91360","Au Pair","4"
"CA","91360","Student Masters","1"
"CA","91361","Au Pair","10"
"CA","91361","Camp Counselor","2"
"CA","91361","Intern","2"
"CA","91362","Intern","2"
"CA","91362","Trainee","1"
"CA","91364","Au Pair","2"
"CA","91367","Au Pair","5"
"CA","91367","Intern","2"
"CA","91367","Research Scholar","10"
"CA","91367","Student Secondary","3"
"CA","91377","Au Pair","2"
"CA","91377","Intern","6"
"CA","91381","Au Pair","3"
"CA","91381","Student Secondary","2"
"CA","91384","Teacher","3"
"CA","91387","Au Pair","4"
"CA","91390","Au Pair","3"
"CA","91401","Au Pair","2"
"CA","91401","Camp Counselor","6"
"CA","91402","Intern","1"
"CA","91403","Au Pair","4"
"CA","91403","Intern","1"
"CA","91403","Student Intern","1"
"CA","91405","Teacher","1"
"CA","91406","Intern","1"
"CA","91411","Au Pair","1"
"CA","91411","Trainee","1"
"CA","91423","Au Pair","10"
"CA","91423","Intern","5"
"CA","91423","Summer Travel/Work","1"
"CA","91436","Au Pair","7"
"CA","91504","Intern","1"
"CA","91505","Intern","3"
"CA","91505","Student Non-Degree","1"
"CA","91506","Au Pair","2"
"CA","91506","Intern","2"
"CA","91506","Teacher","2"
"CA","91506","Trainee","1"
"CA","91521","Intern","1"
"CA","91521","Specialist","2"
"CA","91601","Trainee","1"
"CA","91602","Au Pair","1"
"CA","91602","Intern","2"
"CA","91604","Au Pair","4"
"CA","91605","Au Pair","1"
"CA","91605","Intern","3"
"CA","91607","Au Pair","2"
"CA","91608","Student Masters","3"
"CA","91701","Student Secondary","6"
"CA","91702","Specialist","1"
"CA","91702","Student Secondary","1"
"CA","91706","Trainee","1"
"CA","91708","Intern","2"
"CA","91709","Au Pair","2"
"CA","91709","Intern","2"
"CA","91710","Intern","1"
"CA","91710","Trainee","1"
"CA","91711","Professor","1"
"CA","91711","Research Scholar","7"
"CA","91711","Short-Term Scholar","2"
"CA","91711","Student Bachelors","2"
"CA","91711","Student Doctorate","2"
"CA","91711","Student Non-Degree","23"
"CA","91722","Camp Counselor","1"
"CA","91724","Au Pair","1"
"CA","91724","Student Secondary","2"
"CA","91730","Au Pair","1"
"CA","91730","Intern","14"
"CA","91730","Trainee","2"
"CA","91731","Intern","2"
"CA","91731","Trainee","2"
"CA","91739","Student Secondary","3"
"CA","91741","Student Secondary","5"
"CA","91745","Au Pair","1"
"CA","91745","Intern","2"
"CA","91745","Student Secondary","1"
"CA","91745","Trainee","1"
"CA","91746","Intern","1"
"CA","91748","Intern","15"
"CA","91748","Trainee","4"
"CA","91750","Au Pair","2"
"CA","91750","Research Scholar","1"
"CA","91750","Student Secondary","2"
"CA","91752","Intern","1"
"CA","91754","Intern","1"
"CA","91754","Professor","1"
"CA","91755","Intern","1"
"CA","91761","Intern","1"
"CA","91761","Trainee","2"
"CA","91762","Au Pair","1"
"CA","91762","Student Secondary","4"
"CA","91762","Trainee","1"
"CA","91764","Trainee","1"
"CA","91765","Student Secondary","1"
"CA","91766","Research Scholar","6"
"CA","91766","Student Secondary","2"
"CA","91767","Trainee","1"
"CA","91768","Research Scholar","14"
"CA","91768","Student Masters","1"
"CA","91768","Student Non-Degree","21"
"CA","91770","Student Secondary","1"
"CA","91773","Intern","1"
"CA","91773","Student Secondary","2"
"CA","91773","Trainee","1"
"CA","91775","Trainee","1"
"CA","91786","Student Secondary","2"
"CA","91789","Au Pair","2"
"CA","91789","Intern","1"
"CA","91789","Trainee","1"
"CA","91792","Au Pair","1"
"CA","91801","Au Pair","1"
"CA","91803","Intern","1"
"CA","91901","Au Pair","1"
"CA","91901","Intern","1"
"CA","91901","Teacher","4"
"CA","91902","Au Pair","1"
"CA","91910","Research Scholar","1"
"CA","91911","Au Pair","1"
"CA","91911","Summer Travel/Work","1"
"CA","91913","Au Pair","6"
"CA","91913","Student Secondary","1"
"CA","91915","Au Pair","2"
"CA","91915","Student Secondary","1"
"CA","91932","Camp Counselor","9"
"CA","91932","Student Secondary","1"
"CA","91942","Au Pair","1"
"CA","91942","Intern","1"
"CA","91942","Student Secondary","1"
"CA","91942","Summer Travel/Work","1"
"CA","92003","Au Pair","1"
"CA","92003","Camp Counselor","23"
"CA","92003","Intern","1"
"CA","92003","Trainee","1"
"CA","92004","Student Secondary","3"
"CA","92007","Au Pair","1"
"CA","92007","Intern","1"
"CA","92008","Intern","19"
"CA","92008","Student Secondary","4"
"CA","92008","Summer Travel/Work","2"
"CA","92008","Trainee","9"
"CA","92009","Au Pair","22"
"CA","92009","Student Secondary","2"
"CA","92009","Summer Travel/Work","26"
"CA","92009","Trainee","2"
"CA","92010","Au Pair","4"
"CA","92010","Research Scholar","2"
"CA","92010","Student Secondary","3"
"CA","92011","Au Pair","4"
"CA","92011","Camp Counselor","1"
"CA","92011","Intern","9"
"CA","92011","Trainee","8"
"CA","92014","Au Pair","5"
"CA","92014","Summer Travel/Work","19"
"CA","92019","Student Secondary","2"
"CA","92020","Intern","6"
"CA","92020","Trainee","1"
"CA","92024","Au Pair","10"
"CA","92024","Camp Counselor","2"
"CA","92024","Student Secondary","1"
"CA","92024","Teacher","1"
"CA","92025","Intern","2"
"CA","92025","Student Secondary","4"
"CA","92026","Au Pair","1"
"CA","92026","Intern","1"
"CA","92027","Au Pair","2"
"CA","92027","Student Secondary","1"
"CA","92028","Au Pair","3"
"CA","92028","Intern","1"
"CA","92028","Student Secondary","1"
"CA","92028","Teacher","1"
"CA","92029","Au Pair","4"
"CA","92029","Trainee","1"
"CA","92036","Camp Counselor","28"
"CA","92037","Alien Physician","3"
"CA","92037","Au Pair","10"
"CA","92037","Camp Counselor","13"
"CA","92037","Intern","32"
"CA","92037","Research Scholar","159"
"CA","92037","Short-Term Scholar","40"
"CA","92037","Student Doctorate","1"
"CA","92037","Student Non-Degree","20"
"CA","92037","Summer Travel/Work","62"
"CA","92037","Teacher","9"
"CA","92040","Au Pair","1"
"CA","92040","Teacher","2"
"CA","92054","Au Pair","2"
"CA","92054","Summer Travel/Work","2"
"CA","92054","Trainee","2"
"CA","92056","Au Pair","5"
"CA","92056","Intern","1"
"CA","92057","Au Pair","7"
"CA","92057","Student Secondary","6"
"CA","92058","Au Pair","5"
"CA","92064","Au Pair","6"
"CA","92064","Student Secondary","5"
"CA","92064","Teacher","1"
"CA","92064","Trainee","1"
"CA","92065","Student Secondary","5"
"CA","92067","Au Pair","8"
"CA","92067","Trainee","1"
"CA","92069","Au Pair","2"
"CA","92069","Intern","1"
"CA","92071","Au Pair","4"
"CA","92075","Au Pair","3"
"CA","92075","Intern","3"
"CA","92078","Au Pair","8"
"CA","92081","Au Pair","1"
"CA","92081","Student Secondary","1"
"CA","92081","Teacher","3"
"CA","92082","Au Pair","1"
"CA","92082","Intern","1"
"CA","92082","Student Secondary","3"
"CA","92082","Trainee","1"
"CA","92083","Student Secondary","1"
"CA","92083","Teacher","1"
"CA","92084","Au Pair","5"
"CA","92084","Student Secondary","1"
"CA","92091","Au Pair","1"
"CA","92092","Student Doctorate","1"
"CA","92093","Alien Physician","1"
"CA","92093","Professor","2"
"CA","92093","Research Scholar","378"
"CA","92093","Short-Term Scholar","184"
"CA","92093","Specialist","1"
"CA","92093","Student Bachelors","6"
"CA","92093","Student Doctorate","13"
"CA","92093","Student Intern","49"
"CA","92093","Student Masters","22"
"CA","92093","Student Non-Degree","261"
"CA","92096","Research Scholar","1"
"CA","92096","Short-Term Scholar","1"
"CA","92096","Student Bachelors","22"
"CA","92096","Student Non-Degree","16"
"CA","92101","Au Pair","2"
"CA","92101","Intern","19"
"CA","92101","Student Non-Degree","2"
"CA","92101","Student Secondary","1"
"CA","92101","Summer Travel/Work","337"
"CA","92101","Trainee","11"
"CA","92102","Au Pair","1"
"CA","92102","Intern","5"
"CA","92102","Teacher","1"
"CA","92103","Alien Physician","1"
"CA","92103","Au Pair","1"
"CA","92103","Intern","1"
"CA","92103","Research Scholar","2"
"CA","92103","Short-Term Scholar","2"
"CA","92103","Trainee","3"
"CA","92104","Au Pair","2"
"CA","92104","Teacher","1"
"CA","92104","Trainee","4"
"CA","92105","Intern","2"
"CA","92105","International Visitor","10"
"CA","92106","Au Pair","3"
"CA","92106","Intern","3"
"CA","92106","Student Secondary","5"
"CA","92106","Summer Travel/Work","5"
"CA","92107","Au Pair","3"
"CA","92107","Intern","2"
"CA","92107","Summer Travel/Work","3"
"CA","92107","Trainee","1"
"CA","92108","Intern","6"
"CA","92108","Summer Travel/Work","24"
"CA","92108","Trainee","2"
"CA","92109","Au Pair","4"
"CA","92109","Intern","9"
"CA","92109","Summer Travel/Work","294"
"CA","92109","Trainee","1"
"CA","92110","Intern","12"
"CA","92110","Research Scholar","25"
"CA","92110","Short-Term Scholar","26"
"CA","92110","Student Bachelors","13"
"CA","92110","Student Masters","4"
"CA","92110","Student Non-Degree","132"
"CA","92110","Summer Travel/Work","12"
"CA","92110","Trainee","3"
"CA","92111","Au Pair","1"
"CA","92111","Summer Travel/Work","1"
"CA","92113","Intern","1"
"CA","92113","Teacher","1"
"CA","92115","Au Pair","1"
"CA","92115","Specialist","1"
"CA","92116","Au Pair","2"
"CA","92117","Au Pair","2"
"CA","92117","Intern","2"
"CA","92117","Student Secondary","1"
"CA","92117","Teacher","1"
"CA","92118","Au Pair","5"
"CA","92118","Intern","1"
"CA","92118","Student Secondary","2"
"CA","92118","Summer Travel/Work","49"
"CA","92119","Au Pair","3"
"CA","92120","Au Pair","2"
"CA","92120","Intern","1"
"CA","92120","Summer Travel/Work","17"
"CA","92120","Trainee","1"
"CA","92121","Au Pair","1"
"CA","92121","Intern","30"
"CA","92121","Research Scholar","25"
"CA","92121","Short-Term Scholar","2"
"CA","92121","Summer Travel/Work","8"
"CA","92122","Au Pair","2"
"CA","92122","Intern","5"
"CA","92122","Research Scholar","1"
"CA","92122","Short-Term Scholar","1"
"CA","92122","Summer Travel/Work","7"
"CA","92122","Trainee","2"
"CA","92123","Au Pair","2"
"CA","92123","Intern","7"
"CA","92123","Research Scholar","3"
"CA","92123","Short-Term Scholar","2"
"CA","92123","Student Secondary","2"
"CA","92123","Trainee","5"
"CA","92124","Au Pair","2"
"CA","92124","Student Secondary","2"
"CA","92126","Au Pair","5"
"CA","92126","Intern","4"
"CA","92126","Student Secondary","1"
"CA","92126","Summer Travel/Work","2"
"CA","92127","Au Pair","15"
"CA","92127","Intern","2"
"CA","92127","Student Non-Degree","1"
"CA","92127","Student Secondary","2"
"CA","92127","Teacher","1"
"CA","92127","Trainee","1"
"CA","92128","Au Pair","3"
"CA","92128","Student Secondary","1"
"CA","92129","Au Pair","5"
"CA","92129","Student Secondary","2"
"CA","92130","Au Pair","18"
"CA","92130","Intern","27"
"CA","92130","Student Secondary","4"
"CA","92130","Summer Travel/Work","1"
"CA","92130","Trainee","20"
"CA","92131","Au Pair","4"
"CA","92131","Intern","3"
"CA","92131","Short-Term Scholar","1"
"CA","92131","Teacher","1"
"CA","92132","Summer Travel/Work","1"
"CA","92145","Summer Travel/Work","1"
"CA","92154","Intern","3"
"CA","92154","Student Secondary","1"
"CA","92161","Research Scholar","7"
"CA","92161","Short-Term Scholar","1"
"CA","92182","Professor","2"
"CA","92182","Research Scholar","45"
"CA","92182","Short-Term Scholar","13"
"CA","92182","Student Doctorate","2"
"CA","92182","Student Intern","5"
"CA","92182","Student Masters","1"
"CA","92182","Student Non-Degree","270"
"CA","92203","Au Pair","2"
"CA","92203","Student Secondary","3"
"CA","92220","Teacher","1"
"CA","92223","Intern","2"
"CA","92223","Student Secondary","4"
"CA","92240","Au Pair","2"
"CA","92240","Student Secondary","2"
"CA","92243","Student Secondary","1"
"CA","92243","Trainee","1"
"CA","92250","Research Scholar","1"
