year_sample,tract,state,Description,county,variable_name,variable_code,census_geom_year,value,trpa_id
2010,003305,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,H014002,2010,269,3.2031E+14
2010,003305,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,H004004,2010,224,3.2031E+14
2010,003305,32,Occupancy and Vacancy Status,031,Total Housing Units,H001001,2010,765,3.2031E+14
2010,003305,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,H003002,2010,493,3.2031E+14
2010,003305,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,H003003,2010,272,3.2031E+14
2010,003305,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,223,3.2031E+14
2010,003306,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,H014002,2010,347,3.2031E+14
2010,003306,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,H004004,2010,336,3.2031E+14
2010,003306,32,Occupancy and Vacancy Status,031,Total Housing Units,H001001,2010,1357,3.2031E+14
2010,003306,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,H003002,2010,683,3.2031E+14
2010,003306,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,H003003,2010,674,3.2031E+14
2010,003306,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,575,3.2031E+14
2010,003307,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,H014002,2010,272,3.2031E+14
2010,003307,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,H004004,2010,224,3.2031E+14
2010,003307,32,Occupancy and Vacancy Status,031,Total Housing Units,H001001,2010,1245,3.2031E+14
2010,003307,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,H003002,2010,496,3.2031E+14
2010,003307,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,H003003,2010,749,3.2031E+14
2010,003307,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,541,3.2031E+14
2010,003308,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,H014002,2010,889,3.2031E+14
2010,003308,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,H004004,2010,180,3.2031E+14
2010,003308,32,Occupancy and Vacancy Status,031,Total Housing Units,H001001,2010,1973,3.2031E+14
2010,003308,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,H003002,2010,1069,3.2031E+14
2010,003308,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,H003003,2010,904,3.2031E+14
2010,003308,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,765,3.2031E+14
2010,003309,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,H014002,2010,800,3.2031E+14
2010,003309,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,H004004,2010,383,3.2031E+14
2010,003309,32,Occupancy and Vacancy Status,031,Total Housing Units,H001001,2010,2614,3.2031E+14
2010,003309,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,H003002,2010,1183,3.2031E+14
2010,003309,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,H003003,2010,1431,3.2031E+14
2010,003309,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,1249,3.2031E+14
2010,020104,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,H014002,2010,385,060610201042010
2010,020104,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,H004004,2010,217,060610201042010
2010,020104,06,Occupancy and Vacancy Status,061,Total Housing Units,H001001,2010,1986,060610201042010
2010,020104,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,H003002,2010,602,060610201042010
2010,020104,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,H003003,2010,1384,060610201042010
2010,020104,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,1307,060610201042010
2010,020105,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,H014002,2010,442,060610201052010
2010,020105,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,H004004,2010,193,060610201052010
2010,020105,06,Occupancy and Vacancy Status,061,Total Housing Units,H001001,2010,2013,060610201052010
2010,020105,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,H003002,2010,635,060610201052010
2010,020105,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,H003003,2010,1378,060610201052010
2010,020105,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,1308,060610201052010
2010,020106,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,H014002,2010,483,060610201062010
2010,020106,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,H004004,2010,274,060610201062010
2010,020106,06,Occupancy and Vacancy Status,061,Total Housing Units,H001001,2010,1866,060610201062010
2010,020106,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,H003002,2010,757,060610201062010
2010,020106,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,H003003,2010,1109,060610201062010
2010,020106,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,1009,060610201062010
2010,020107,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,H014002,2010,467,060610201072010
2010,020107,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,H004004,2010,766,060610201072010
2010,020107,06,Occupancy and Vacancy Status,061,Total Housing Units,H001001,2010,1952,060610201072010
2010,020107,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,H003002,2010,1233,060610201072010
2010,020107,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,H003003,2010,719,060610201072010
2010,020107,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,533,060610201072010
2010,022100,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,H014002,2010,270,060610221002010
2010,022100,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,H004004,2010,185,060610221002010
2010,022100,06,Occupancy and Vacancy Status,061,Total Housing Units,H001001,2010,1408,060610221002010
2010,022100,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,H003002,2010,455,060610221002010
2010,022100,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,H003003,2010,953,060610221002010
2010,022100,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,882,060610221002010
2010,022200,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,H014002,2010,229,060610222002010
2010,022200,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,H004004,2010,206,060610222002010
2010,022200,06,Occupancy and Vacancy Status,061,Total Housing Units,H001001,2010,1339,060610222002010
2010,022200,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,H003002,2010,435,060610222002010
2010,022200,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,H003003,2010,904,060610222002010
2010,022200,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,827,060610222002010
2010,022300,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,H014002,2010,244,060610223002010
2010,022300,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,H004004,2010,106,060610223002010
2010,022300,06,Occupancy and Vacancy Status,061,Total Housing Units,H001001,2010,1542,060610223002010
2010,022300,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,H003002,2010,350,060610223002010
2010,022300,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,H003003,2010,1192,060610223002010
2010,022300,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,1148,060610223002010
2010,030200,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,H014002,2010,686,060170302002010
2010,030200,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,H004004,2010,1001,060170302002010
2010,030200,06,Occupancy and Vacancy Status,017,Total Housing Units,H001001,2010,2731,060170302002010
2010,030200,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,H003002,2010,1687,060170302002010
2010,030200,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,H003003,2010,1044,060170302002010
2010,030200,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,841,060170302002010
2010,030301,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,H014002,2010,414,060170303012010
2010,030301,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,H004004,2010,648,060170303012010
2010,030301,06,Occupancy and Vacancy Status,017,Total Housing Units,H001001,2010,1510,060170303012010
2010,030301,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,H003002,2010,1062,060170303012010
2010,030301,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,H003003,2010,448,060170303012010
2010,030301,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,294,060170303012010
2010,030302,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,H014002,2010,458,060170303022010
2010,030302,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,H004004,2010,833,060170303022010
2010,030302,06,Occupancy and Vacancy Status,017,Total Housing Units,H001001,2010,2152,060170303022010
2010,030302,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,H003002,2010,1291,060170303022010
2010,030302,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,H003003,2010,861,060170303022010
2010,030302,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,700,060170303022010
2010,030401,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,H014002,2010,961,060170304012010
2010,030401,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,H004004,2010,668,060170304012010
2010,030401,06,Occupancy and Vacancy Status,017,Total Housing Units,H001001,2010,3225,060170304012010
2010,030401,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,H003002,2010,1629,060170304012010
2010,030401,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,H003003,2010,1596,060170304012010
2010,030401,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,1353,060170304012010
2010,030402,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,H014002,2010,676,060170304022010
2010,030402,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,H004004,2010,1033,060170304022010
2010,030402,06,Occupancy and Vacancy Status,017,Total Housing Units,H001001,2010,2410,060170304022010
2010,030402,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,H003002,2010,1709,060170304022010
2010,030402,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,H003003,2010,701,060170304022010
2010,030402,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,446,060170304022010
2010,030502,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,H014002,2010,921,060170305022010
2010,030502,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,H004004,2010,213,060170305022010
2010,030502,06,Occupancy and Vacancy Status,017,Total Housing Units,H001001,2010,1843,060170305022010
2010,030502,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,H003002,2010,1134,060170305022010
2010,030502,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,H003003,2010,709,060170305022010
2010,030502,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,641,060170305022010
2010,030504,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,H014002,2010,910,060170305042010
2010,030504,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,H004004,2010,307,060170305042010
2010,030504,06,Occupancy and Vacancy Status,017,Total Housing Units,H001001,2010,2126,060170305042010
2010,030504,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,H003002,2010,1217,060170305042010
2010,030504,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,H003003,2010,909,060170305042010
2010,030504,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,811,060170305042010
2010,030505,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,H014002,2010,841,060170305052010
2010,030505,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,H004004,2010,267,060170305052010
2010,030505,06,Occupancy and Vacancy Status,017,Total Housing Units,H001001,2010,2091,060170305052010
2010,030505,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,H003002,2010,1108,060170305052010
2010,030505,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,H003003,2010,983,060170305052010
2010,030505,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,878,060170305052010
2010,031600,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,H014002,2010,294,060170316002010
2010,031600,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,H004004,2010,1265,060170316002010
2010,031600,06,Occupancy and Vacancy Status,017,Total Housing Units,H001001,2010,3078,060170316002010
2010,031600,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,H003002,2010,1559,060170316002010
2010,031600,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,H003003,2010,1519,060170316002010
2010,031600,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,1227,060170316002010
2010,032000,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,H014002,2010,318,060170320002010
2010,032000,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,H004004,2010,163,060170320002010
2010,032000,06,Occupancy and Vacancy Status,017,Total Housing Units,H001001,2010,2784,060170320002010
2010,032000,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,H003002,2010,481,060170320002010
2010,032000,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,H003003,2010,2303,060170320002010
2010,032000,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,2227,060170320002010
2010,990000,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,H014002,2010,0,3.2032E+14
2010,990000,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,H004004,2010,0,3.2032E+14
2010,990000,32,Occupancy and Vacancy Status,031,Total Housing Units,H001001,2010,0,3.2032E+14
2010,990000,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,H003002,2010,0,3.2032E+14
2010,990000,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,H003003,2010,0,3.2032E+14
2010,990000,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",H005006,2010,0,3.2032E+14
2020,001600,32,Occupancy and Vacancy Status,005,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,727,3.2005E+14
2020,001600,32,Occupancy and Vacancy Status,005,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,168,3.2005E+14
2020,001600,32,Occupancy and Vacancy Status,005,Total Housing Units,DP1_0147C,2020,1638,3.2005E+14
2020,001600,32,Occupancy and Vacancy Status,005,Total Housing Units: Occupied,DP1_0148C,2020,895,3.2005E+14
2020,001600,32,Occupancy and Vacancy Status,005,Total Housing Units: Vacant,DP1_0149C,2020,743,3.2005E+14
2020,001600,32,Occupancy and Vacancy Status,005,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,620,3.2005E+14
2020,001700,32,Occupancy and Vacancy Status,005,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,331,3.2005E+14
2020,001700,32,Occupancy and Vacancy Status,005,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,395,3.2005E+14
2020,001700,32,Occupancy and Vacancy Status,005,Total Housing Units,DP1_0147C,2020,1072,3.2005E+14
2020,001700,32,Occupancy and Vacancy Status,005,Total Housing Units: Occupied,DP1_0148C,2020,726,3.2005E+14
2020,001700,32,Occupancy and Vacancy Status,005,Total Housing Units: Vacant,DP1_0149C,2020,346,3.2005E+14
2020,001700,32,Occupancy and Vacancy Status,005,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,297,3.2005E+14
2020,001800,32,Occupancy and Vacancy Status,005,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,787,3.2005E+14
2020,001800,32,Occupancy and Vacancy Status,005,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,354,3.2005E+14
2020,001800,32,Occupancy and Vacancy Status,005,Total Housing Units,DP1_0147C,2020,1819,3.2005E+14
2020,001800,32,Occupancy and Vacancy Status,005,Total Housing Units: Occupied,DP1_0148C,2020,1141,3.2005E+14
2020,001800,32,Occupancy and Vacancy Status,005,Total Housing Units: Vacant,DP1_0149C,2020,678,3.2005E+14
2020,001800,32,Occupancy and Vacancy Status,005,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,539,3.2005E+14
2020,003305,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,299,3.2031E+14
2020,003305,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,198,3.2031E+14
2020,003305,32,Occupancy and Vacancy Status,031,Total Housing Units,DP1_0147C,2020,773,3.2031E+14
2020,003305,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,DP1_0148C,2020,497,3.2031E+14
2020,003305,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,DP1_0149C,2020,276,3.2031E+14
2020,003305,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,221,3.2031E+14
2020,003306,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,380,3.2031E+14
2020,003306,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,371,3.2031E+14
2020,003306,32,Occupancy and Vacancy Status,031,Total Housing Units,DP1_0147C,2020,1367,3.2031E+14
2020,003306,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,DP1_0148C,2020,751,3.2031E+14
2020,003306,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,DP1_0149C,2020,616,3.2031E+14
2020,003306,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,499,3.2031E+14
2020,003307,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,353,3.2031E+14
2020,003307,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,163,3.2031E+14
2020,003307,32,Occupancy and Vacancy Status,031,Total Housing Units,DP1_0147C,2020,1017,3.2031E+14
2020,003307,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,DP1_0148C,2020,516,3.2031E+14
2020,003307,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,DP1_0149C,2020,501,3.2031E+14
2020,003307,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,439,3.2031E+14
2020,003308,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,961,3.2031E+14
2020,003308,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,165,3.2031E+14
2020,003308,32,Occupancy and Vacancy Status,031,Total Housing Units,DP1_0147C,2020,1920,3.2031E+14
2020,003308,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,DP1_0148C,2020,1126,3.2031E+14
2020,003308,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,DP1_0149C,2020,794,3.2031E+14
2020,003308,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,678,3.2031E+14
2020,003310,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,491,3.2031E+14
2020,003310,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,169,3.2031E+14
2020,003310,32,Occupancy and Vacancy Status,031,Total Housing Units,DP1_0147C,2020,1290,3.2031E+14
2020,003310,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,DP1_0148C,2020,660,3.2031E+14
2020,003310,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,DP1_0149C,2020,630,3.2031E+14
2020,003310,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,544,3.2031E+14
2020,003311,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,561,3.2031E+14
2020,003311,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,224,3.2031E+14
2020,003311,32,Occupancy and Vacancy Status,031,Total Housing Units,DP1_0147C,2020,1301,3.2031E+14
2020,003311,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,DP1_0148C,2020,785,3.2031E+14
2020,003311,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,DP1_0149C,2020,516,3.2031E+14
2020,003311,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,406,3.2031E+14
2020,020104,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,391,060610201042020
2020,020104,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,211,060610201042020
2020,020104,06,Occupancy and Vacancy Status,061,Total Housing Units,DP1_0147C,2020,1979,060610201042020
2020,020104,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,DP1_0148C,2020,602,060610201042020
2020,020104,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,DP1_0149C,2020,1377,060610201042020
2020,020104,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,1278,060610201042020
2020,020105,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,467,060610201052020
2020,020105,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,133,060610201052020
2020,020105,06,Occupancy and Vacancy Status,061,Total Housing Units,DP1_0147C,2020,1964,060610201052020
2020,020105,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,DP1_0148C,2020,600,060610201052020
2020,020105,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,DP1_0149C,2020,1364,060610201052020
2020,020105,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,1272,060610201052020
2020,020106,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,456,060610201062020
2020,020106,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,247,060610201062020
2020,020106,06,Occupancy and Vacancy Status,061,Total Housing Units,DP1_0147C,2020,1967,060610201062020
2020,020106,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,DP1_0148C,2020,703,060610201062020
2020,020106,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,DP1_0149C,2020,1264,060610201062020
2020,020106,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,1199,060610201062020
2020,020107,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,509,060610201072020
2020,020107,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,801,060610201072020
2020,020107,06,Occupancy and Vacancy Status,061,Total Housing Units,DP1_0147C,2020,1957,060610201072020
2020,020107,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,DP1_0148C,2020,1310,060610201072020
2020,020107,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,DP1_0149C,2020,647,060610201072020
2020,020107,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,575,060610201072020
2020,022100,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,276,060610221002020
2020,022100,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,158,060610221002020
2020,022100,06,Occupancy and Vacancy Status,061,Total Housing Units,DP1_0147C,2020,1457,060610221002020
2020,022100,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,DP1_0148C,2020,434,060610221002020
2020,022100,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,DP1_0149C,2020,1023,060610221002020
2020,022100,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,937,060610221002020
